Category,Sub-Category,Sales,Quantity,Discount,Profit
Office Supplies,Art,8.928,2,0.2,0.5579999999999989
Office Supplies,Storage,47.584,2,0.2,-2.9739999999999966
Office Supplies,Paper,33.792,8,0.2,10.559999999999999
Furniture,Bookcases,300.53279999999995,2,0.32,-97.23120000000003
Office Supplies,Binders,2.7239999999999993,2,0.8,-4.358400000000001
Office Supplies,Envelopes,3.2640000000000002,2,0.2,1.1015999999999997
Office Supplies,Paper,108.33600000000001,6,0.2,37.91759999999999
Office Supplies,Storage,55.92,5,0.2,6.291
Office Supplies,Paper,78.304,2,0.2,29.363999999999997
Office Supplies,Storage,443.92,5,0.2,-94.33299999999997
Technology,Phones,155.976,3,0.2,54.5916
Office Supplies,Art,15.469999999999999,7,0.0,4.1769
Office Supplies,Binders,7.16,2,0.0,3.4368
Office Supplies,Appliances,10.89,1,0.0,2.8314000000000004
Office Supplies,Paper,19.44,3,0.0,9.3312
Office Supplies,Binders,121.6,5,0.2,39.51999999999999
Technology,Machines,695.7,2,0.5,-27.827999999999975
Office Supplies,Storage,120.33,1,0.0,31.285799999999995
Furniture,Chairs,1139.92,4,0.0,284.98
Office Supplies,Paper,229.544,7,0.2,83.2097
Office Supplies,Storage,143.728,2,0.2,-32.338800000000006
Technology,Accessories,36.048,3,0.2,-0.9012000000000011
Furniture,Chairs,845.4879999999999,8,0.3,-12.078400000000101
Office Supplies,Art,50.94,3,0.0,14.263200000000001
Office Supplies,Binders,762.5939999999998,3,0.8,-1143.891
Furniture,Furnishings,56.28,6,0.0,15.758400000000002
Office Supplies,Binders,2690.9700000000003,3,0.0,1264.7558999999999
Office Supplies,Binders,7.434000000000001,6,0.7,-5.699399999999997
Office Supplies,Storage,64.784,1,0.2,-12.956800000000005
Office Supplies,Paper,28.16,4,0.0,13.235199999999999
Furniture,Furnishings,14.98,1,0.0,6.8908000000000005
Furniture,Furnishings,20.32,4,0.0,6.908799999999999
Office Supplies,Storage,40.29,3,0.0,10.475399999999999
Office Supplies,Labels,20.23,7,0.0,9.5081
Furniture,Chairs,1603.1360000000002,4,0.2,100.19599999999997
Furniture,Chairs,225.29600000000002,2,0.2,22.529599999999995
Technology,Accessories,67.8,4,0.0,4.067999999999998
Technology,Phones,377.96999999999997,3,0.0,98.27220000000001
Furniture,Bookcases,1628.82,9,0.0,374.6285999999999
Office Supplies,Paper,286.93,7,0.0,140.5957
Office Supplies,Paper,20.736000000000004,4,0.2,7.2576
Office Supplies,Storage,31.44,3,0.0,8.488800000000001
Office Supplies,Appliances,83.79,7,0.0,22.623299999999997
Office Supplies,Art,59.519999999999996,3,0.0,15.475200000000001
Office Supplies,Supplies,31.92,4,0.0,9.256799999999998
Office Supplies,Supplies,14.720000000000002,5,0.2,-3.312000000000001
Office Supplies,Storage,38.976,3,0.2,-2.436
Furniture,Furnishings,17.088,2,0.2,1.0679999999999996
Office Supplies,Paper,74.352,3,0.2,23.234999999999992
Furniture,Chairs,314.352,3,0.2,-35.36460000000001
Office Supplies,Art,4.26,1,0.0,1.7466
Office Supplies,Storage,811.28,8,0.0,24.33839999999998
Office Supplies,Fasteners,6.029999999999999,3,0.0,2.9547
Furniture,Chairs,153.568,2,0.2,-5.758800000000015
Furniture,Chairs,1013.4879999999999,7,0.2,76.01160000000002
Office Supplies,Envelopes,52.34,2,0.0,24.599800000000002
Office Supplies,Art,4.66,2,0.0,1.3513999999999995
Technology,Accessories,254.96999999999997,3,0.0,91.7892
Office Supplies,Binders,25.44,6,0.0,12.72
Office Supplies,Supplies,27.93,3,0.0,8.099699999999999
Office Supplies,Binders,8.849999999999998,5,0.8,-13.717499999999998
Furniture,Furnishings,6.96,4,0.0,2.2272
Office Supplies,Binders,17.456,2,0.2,5.8914
Furniture,Chairs,307.92,5,0.2,-34.64100000000002
Office Supplies,Art,6.63,3,0.0,1.7901
Office Supplies,Paper,12.96,2,0.0,6.2208000000000006
Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001
Office Supplies,Paper,23.849999999999998,5,0.0,10.732499999999998
Furniture,Chairs,51.96,2,0.0,12.990000000000002
Office Supplies,Binders,17.94,3,0.0,8.6112
Office Supplies,Paper,11.56,2,0.0,5.6644000000000005
Office Supplies,Paper,26.400000000000002,5,0.0,11.879999999999999
Furniture,Furnishings,69.08,11,0.0,29.013600000000004
Technology,Phones,35.88,3,0.0,10.046400000000002
Office Supplies,Art,49.65,5,0.0,20.853
Technology,Copiers,959.9680000000001,4,0.2,119.99599999999992
Furniture,Chairs,408.422,2,0.3,-5.834600000000023
Technology,Copiers,479.98400000000004,2,0.2,59.99799999999996
Office Supplies,Labels,12.6,4,0.0,6.048
Office Supplies,Paper,184.66,7,0.0,84.94359999999999
Office Supplies,Paper,23.120000000000005,5,0.2,8.381
Office Supplies,Paper,37.464,7,0.2,12.175799999999999
Furniture,Chairs,539.658,3,0.3,-7.709400000000102
Office Supplies,Storage,310.12,2,0.0,80.6312
Office Supplies,Paper,8.56,2,0.0,3.8519999999999994
Office Supplies,Storage,52.400000000000006,5,0.0,14.148
Office Supplies,Labels,14.940000000000001,3,0.0,6.8724
Office Supplies,Fasteners,11.22,3,0.0,0.2244000000000006
Office Supplies,Appliances,387.136,4,0.2,24.196000000000012
Office Supplies,Envelopes,41.4,5,0.0,19.458
Office Supplies,Art,35.0,4,0.0,10.499999999999996
Office Supplies,Binders,39.55200000000001,3,0.2,14.337599999999998
Technology,Phones,135.72,3,0.0,35.2872
Office Supplies,Binders,12.56,2,0.0,5.651999999999999
Technology,Phones,263.96,4,0.0,71.26920000000001
Office Supplies,Art,5.952000000000001,1,0.2,0.3720000000000001
Office Supplies,Fasteners,15.8,5,0.2,2.3699999999999983
Furniture,Furnishings,14.368000000000002,2,0.2,3.9512
Furniture,Furnishings,70.44800000000001,7,0.2,12.328399999999988
Office Supplies,Storage,129.3,2,0.0,6.464999999999989
Office Supplies,Binders,3.881999999999999,3,0.8,-5.823
Office Supplies,Fasteners,6.08,1,0.0,3.04
Office Supplies,Appliances,19.9,1,0.0,8.954999999999998
Furniture,Furnishings,70.71,1,0.0,4.949699999999993
Furniture,Furnishings,18.84,3,0.0,7.912800000000001
Office Supplies,Art,8.64,3,0.0,2.5056
Office Supplies,Binders,1633.1880000000003,4,0.7,-1306.5504
Furniture,Furnishings,19.76,4,0.0,8.2992
Office Supplies,Binders,6.6080000000000005,2,0.2,2.2302
Office Supplies,Binders,7.28,2,0.2,2.7299999999999995
Furniture,Chairs,144.784,1,0.2,10.858800000000002
Technology,Phones,156.79200000000003,1,0.2,13.719300000000004
Technology,Phones,431.97600000000006,3,0.2,26.998499999999993
Office Supplies,Envelopes,35.89,1,0.0,16.150499999999997
Office Supplies,Binders,47.208,7,0.2,15.342599999999997
Office Supplies,Paper,248.07999999999998,7,0.0,116.59759999999997
Office Supplies,Paper,189.7,5,0.0,89.15899999999999
Office Supplies,Binders,59.80800000000001,3,0.2,19.4376
Furniture,Chairs,90.99,1,0.0,14.558400000000006
Furniture,Chairs,1526.5600000000002,7,0.0,427.43679999999995
Furniture,Chairs,368.96999999999997,3,0.0,40.58669999999998
Office Supplies,Storage,305.01,9,0.0,76.2525
Furniture,Furnishings,18.7,1,0.0,7.106
Furniture,Furnishings,38.29,7,0.0,16.4647
Furniture,Furnishings,26.25,3,0.0,11.025000000000002
Office Supplies,Binders,64.96,14,0.2,22.736
Office Supplies,Envelopes,43.7,5,0.0,20.539
Technology,Accessories,41.6,4,0.2,12.999999999999998
Office Supplies,Paper,23.120000000000005,5,0.2,8.381
Furniture,Chairs,113.88800000000002,2,0.2,9.9652
Furniture,Furnishings,113.56800000000001,2,0.2,-5.6784000000000034
Technology,Phones,7.920000000000001,2,0.2,0.6929999999999998
Technology,Phones,671.984,2,0.2,50.39880000000002
Technology,Phones,39.99,1,0.0,11.597099999999998
Furniture,Chairs,191.64600000000002,3,0.1,31.94100000000001
Office Supplies,Binders,2.313,1,0.7,-1.9274999999999993
Office Supplies,Binders,19.936000000000003,4,0.2,7.2268
Office Supplies,Fasteners,45.92,4,0.0,21.5824
Office Supplies,Paper,20.34,3,0.0,9.356399999999999
Office Supplies,Labels,39.28,8,0.0,19.2472
Furniture,Chairs,81.568,2,0.2,9.176399999999997
Furniture,Chairs,97.18400000000001,2,0.2,6.074000000000002
Office Supplies,Binders,24.320000000000004,5,0.2,8.207999999999998
Furniture,Furnishings,18.96,2,0.0,7.584000000000001
Furniture,Furnishings,32.952000000000005,6,0.6,-19.771199999999997
Office Supplies,Storage,30.016000000000005,4,0.2,3.0016
Office Supplies,Appliances,499.58400000000006,3,0.2,43.713600000000014
Office Supplies,Paper,31.104000000000006,6,0.2,10.8864
Office Supplies,Binders,13.272000000000002,8,0.7,-10.6176
Furniture,Furnishings,28.272000000000006,2,0.2,6.3612
Office Supplies,Storage,259.136,4,0.2,-51.82720000000002
Office Supplies,Binders,10.8,5,0.0,5.183999999999999
Furniture,Tables,244.00599999999997,2,0.3,-31.372200000000007
Office Supplies,Paper,15.936000000000002,4,0.2,5.378400000000001
Furniture,Chairs,188.55199999999996,7,0.3,-2.693600000000032
Office Supplies,Storage,22.58,2,0.0,5.870799999999999
Furniture,Chairs,545.9399999999999,6,0.0,87.35040000000004
Office Supplies,Paper,20.736000000000004,4,0.2,7.2576
Furniture,Furnishings,43.296,2,0.2,4.3295999999999975
Furniture,Chairs,123.136,4,0.2,13.85279999999998
Office Supplies,Binders,11.264000000000001,4,0.2,3.801599999999999
Office Supplies,Storage,53.42400000000001,3,0.2,4.674600000000002
Furniture,Tables,275.49,1,0.5,-170.80380000000002
Furniture,Furnishings,24.96,4,0.0,6.240000000000002
Office Supplies,Paper,19.36,2,0.0,9.2928
Office Supplies,Storage,1267.6499999999999,9,0.0,152.118
Technology,Accessories,12.99,1,0.0,0.779399999999999
Office Supplies,Binders,18.56,4,0.2,6.4959999999999996
Office Supplies,Storage,449.15,5,0.0,8.98299999999999
Office Supplies,Binders,31.248000000000005,7,0.2,10.936799999999998
Office Supplies,Appliances,61.44,3,0.0,16.5888
Office Supplies,Binders,895.92,4,0.0,421.08239999999995
Office Supplies,Binders,55.36000000000001,4,0.2,18.683999999999997
Office Supplies,Storage,55.92,5,0.2,6.291
Office Supplies,Envelopes,24.896,4,0.2,8.4024
Furniture,Furnishings,3.9840000000000004,1,0.2,0.6473999999999996
Technology,Accessories,95.968,4,0.2,28.79040000000001
Technology,Machines,206.99100000000004,3,0.7,-172.4925
Office Supplies,Appliances,44.416000000000004,2,0.2,3.8864
Office Supplies,Binders,9.006000000000002,2,0.7,-7.204800000000002
Office Supplies,Binders,19.0,5,0.0,8.93
Office Supplies,Binders,33.376,4,0.2,10.429999999999998
Office Supplies,Appliances,207.48,1,0.0,62.24399999999997
Office Supplies,Binders,91.67999999999999,3,0.0,45.839999999999996
Office Supplies,Appliances,904.9,5,0.0,253.37199999999996
Office Supplies,Binders,34.272,3,0.2,11.138399999999999
Furniture,Furnishings,191.82,3,0.0,74.8098
Office Supplies,Appliances,243.88000000000002,5,0.2,27.43649999999996
Office Supplies,Binders,12.030000000000001,5,0.7,-9.222999999999999
Technology,Machines,2549.9850000000006,5,0.7,-3399.980000000001
Office Supplies,Binders,21.594000000000005,2,0.7,-15.8356
Office Supplies,Binders,8.964000000000002,6,0.7,-6.573599999999999
Office Supplies,Paper,20.736000000000004,4,0.2,7.2576
Furniture,Tables,344.22,2,0.4,-103.26600000000002
Office Supplies,Storage,727.296,8,0.2,-172.73280000000005
Furniture,Furnishings,22.608,3,0.6,-10.173599999999997
Technology,Accessories,666.4,7,0.2,-33.319999999999965
Office Supplies,Fasteners,5.04,3,0.0,0.20159999999999978
Office Supplies,Paper,92.94,3,0.0,41.82299999999999
Furniture,Furnishings,66.69,3,0.0,22.007699999999996
Office Supplies,Binders,91.68,5,0.2,28.65
Furniture,Bookcases,327.73279999999994,2,0.32,-14.458800000000025
Office Supplies,Binders,52.272000000000006,11,0.2,17.641799999999996
Office Supplies,Paper,17.94,3,0.0,8.073
Furniture,Furnishings,254.35200000000003,3,0.2,0.0
Office Supplies,Binders,8.288,2,0.2,2.693599999999999
Furniture,Chairs,504.90000000000003,5,0.0,80.78400000000002
Technology,Phones,403.168,4,0.2,25.198000000000008
Furniture,Bookcases,194.32,4,0.0,31.091200000000015
Office Supplies,Art,25.99,1,0.0,7.537099999999999
Furniture,Chairs,195.136,4,0.2,-12.196000000000005
Office Supplies,Paper,20.736000000000004,4,0.2,7.2576
Technology,Accessories,53.699999999999996,6,0.0,10.202999999999994
Office Supplies,Binders,36.26,7,0.0,16.679599999999997
Office Supplies,Art,56.3,2,0.0,15.764000000000003
Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001
Furniture,Furnishings,29.16,2,0.0,10.789200000000001
Furniture,Tables,171.288,3,0.2,-6.423300000000026
Furniture,Furnishings,16.72,5,0.2,3.3439999999999994
Office Supplies,Paper,12.96,2,0.0,6.2208000000000006
Office Supplies,Envelopes,22.18,2,0.0,10.8682
Furniture,Chairs,2054.2720000000004,8,0.2,256.78399999999976
Technology,Phones,1022.97,5,0.4,-255.7425
Office Supplies,Art,13.899999999999999,5,0.0,3.6139999999999994
Office Supplies,Paper,26.38,1,0.0,12.134799999999998
Office Supplies,Binders,43.176,7,0.2,13.4925
Furniture,Tables,411.8,2,0.0,70.00599999999997
Technology,Accessories,360.0,4,0.0,129.6
Furniture,Furnishings,41.96,2,0.0,2.937199999999997
Office Supplies,Appliances,227.84,4,0.0,66.07359999999997
Office Supplies,Paper,37.94,2,0.0,18.211199999999998
Technology,Phones,517.9,2,0.0,134.654
Office Supplies,Binders,5.28,2,0.0,2.4288
Technology,Copiers,2799.9600000000005,5,0.2,874.9874999999998
Office Supplies,Envelopes,8.96,2,0.0,4.300800000000001
Office Supplies,Labels,31.5,10,0.0,15.120000000000001
Furniture,Furnishings,30.56,2,0.0,10.3904
Furniture,Tables,24.368000000000002,2,0.2,-3.350600000000002
Technology,Accessories,119.97600000000001,3,0.2,22.49549999999999
Office Supplies,Paper,26.880000000000003,8,0.2,9.743999999999998
Technology,Phones,83.97,3,0.0,23.511599999999998
Technology,Accessories,104.97,3,0.0,7.347900000000003
Office Supplies,Storage,90.8,8,0.0,25.424000000000007
Technology,Phones,140.736,8,0.2,49.2576
Technology,Accessories,214.95000000000002,5,0.0,88.12950000000001
Office Supplies,Paper,45.36,7,0.0,21.772800000000004
Office Supplies,Paper,288.24,6,0.0,138.35519999999997
Office Supplies,Appliances,663.936,4,0.2,82.99199999999988
Office Supplies,Storage,2934.33,7,0.0,792.2691000000002
Furniture,Furnishings,124.41,3,0.0,14.929199999999994
Office Supplies,Art,57.75,5,0.0,26.564999999999998
Office Supplies,Storage,114.46,2,0.0,28.614999999999995
Furniture,Bookcases,120.666,2,0.15,18.454800000000002
Office Supplies,Storage,342.86400000000003,3,0.2,38.57219999999995
Furniture,Furnishings,16.74,5,0.6,-14.228999999999997
Furniture,Chairs,981.372,2,0.3,-140.19599999999997
Office Supplies,Art,31.84,8,0.0,10.507199999999997
Office Supplies,Paper,12.96,2,0.0,6.2208000000000006
Technology,Phones,43.176,3,0.2,15.1116
Office Supplies,Binders,58.34,2,0.0,28.0032
Technology,Phones,539.97,3,0.0,134.9925
Office Supplies,Binders,3.9280000000000004,1,0.2,1.3256999999999999
Office Supplies,Binders,252.78399999999996,4,0.8,-417.09360000000004
Technology,Accessories,127.984,2,0.2,15.997999999999987
Furniture,Furnishings,3.9840000000000004,2,0.6,-2.6892000000000005
Office Supplies,Appliances,12.991999999999996,2,0.8,-32.480000000000004
Furniture,Furnishings,61.0,5,0.0,25.620000000000005
Technology,Phones,671.93,7,0.0,188.1404
Office Supplies,Binders,447.85999999999996,7,0.0,219.4514
Technology,Phones,479.95,5,0.0,129.5865
Office Supplies,Paper,166.44,3,0.0,79.8912
Office Supplies,Supplies,31.680000000000003,4,0.2,2.7719999999999994
Office Supplies,Paper,10.368000000000002,2,0.2,3.6288
Office Supplies,Fasteners,12.032,8,0.2,2.2559999999999993
Office Supplies,Appliances,5.767999999999999,2,0.8,-13.554800000000004
Office Supplies,Labels,33.12,4,0.2,11.592
Furniture,Bookcases,220.26559999999998,4,0.32,-42.1096
Office Supplies,Binders,10.776000000000002,3,0.2,3.502199999999999
Furniture,Bookcases,242.35200000000003,3,0.2,9.088199999999972
Office Supplies,Supplies,695.16,6,0.0,34.75799999999995
Furniture,Bookcases,220.98,1,0.0,50.8254
Office Supplies,Binders,12.957,7,0.7,-9.501800000000003
Office Supplies,Paper,25.68,6,0.0,11.555999999999997
Office Supplies,Labels,15.712000000000002,4,0.2,5.695599999999999
Office Supplies,Storage,298.464,6,0.2,26.115600000000015
Office Supplies,Paper,21.93,3,0.0,10.087799999999998
Office Supplies,Storage,242.94,3,0.0,4.858800000000016
Office Supplies,Paper,7.64,1,0.0,3.7436
Office Supplies,Paper,51.84,8,0.0,25.401600000000002
Office Supplies,Storage,265.17,1,0.0,47.73059999999998
Technology,Machines,837.5999999999999,3,0.2,62.82000000000005
Office Supplies,Envelopes,135.9,5,0.0,63.873
Office Supplies,Paper,34.68,6,0.0,16.9932
Furniture,Chairs,532.7040000000001,6,0.2,-39.952800000000025
Office Supplies,Appliances,43.099999999999994,5,0.0,11.206
Office Supplies,Supplies,15.88,4,0.0,0.15879999999999939
Furniture,Chairs,1123.92,5,0.2,-182.63700000000017
Technology,Phones,249.58400000000003,2,0.2,31.197999999999986
Furniture,Furnishings,48.672,3,0.2,7.300799999999999
Office Supplies,Art,60.768,2,0.2,7.595999999999989
Office Supplies,Binders,78.60000000000001,5,0.7,-62.88000000000001
Office Supplies,Binders,3.7680000000000007,2,0.7,-3.1400000000000006
Office Supplies,Storage,1036.624,2,0.2,51.831200000000024
Office Supplies,Storage,563.808,4,0.2,21.142799999999966
Technology,Phones,258.52799999999996,2,0.4,-47.39680000000001
Office Supplies,Paper,49.12,4,0.0,23.086399999999998
Furniture,Furnishings,44.46,2,0.0,14.671799999999998
Furniture,Chairs,241.56799999999998,2,0.2,18.11760000000001
Technology,Accessories,395.0,5,0.0,39.49999999999996
Technology,Phones,627.1680000000001,4,0.2,70.55639999999994
Furniture,Furnishings,13.28,2,0.0,6.3744
Office Supplies,Binders,12.672,3,0.2,4.435200000000001
Office Supplies,Binders,30.55999999999999,5,0.8,-45.84000000000002
Office Supplies,Storage,77.952,3,0.2,-15.590400000000002
Technology,Phones,67.992,1,0.2,8.498999999999992
Office Supplies,Envelopes,12.224,2,0.2,4.4312
Technology,Accessories,44.784,2,0.2,-0.5598000000000045
Furniture,Furnishings,22.848,3,0.6,-17.707200000000007
Office Supplies,Appliances,206.43,3,0.0,90.82920000000001
Office Supplies,Binders,210.39199999999997,2,0.8,-336.62720000000013
Technology,Accessories,119.96000000000001,5,0.2,35.98800000000001
Office Supplies,Art,10.608,6,0.2,0.9281999999999999
Furniture,Chairs,347.802,7,0.3,-24.84299999999996
Furniture,Chairs,963.1360000000001,4,0.2,108.35279999999986
Technology,Phones,88.77600000000001,3,0.2,7.767900000000001
Office Supplies,Art,32.400000000000006,5,0.0,10.367999999999999
Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001
Office Supplies,Labels,31.049999999999997,3,0.0,14.904
Technology,Accessories,2025.3600000000001,6,0.2,607.6080000000001
Technology,Machines,1799.9940000000001,2,0.7,-2639.9912000000004
Technology,Phones,101.98799999999999,2,0.4,-16.99800000000002
Furniture,Furnishings,262.864,7,0.2,69.00180000000002
Office Supplies,Binders,735.98,2,0.0,331.191
Office Supplies,Paper,93.024,3,0.2,33.721199999999996
Furniture,Tables,284.364,2,0.4,-75.83040000000005
Technology,Accessories,26.0,2,0.0,11.7
Office Supplies,Storage,67.64,5,0.2,5.918499999999998
Technology,Accessories,119.97600000000001,3,0.2,-17.99640000000002
Office Supplies,Binders,5.179999999999999,5,0.8,-8.029
Office Supplies,Envelopes,15.56,2,0.0,7.3132
Office Supplies,Envelopes,78.35,5,0.0,36.82449999999999
Office Supplies,Art,59.519999999999996,3,0.0,15.475200000000001
Office Supplies,Paper,38.52,9,0.0,17.333999999999996
Technology,Phones,239.98400000000004,2,0.2,23.998400000000004
Office Supplies,Paper,19.35,3,0.0,9.4815
Furniture,Furnishings,67.0,5,0.0,32.16
Furniture,Chairs,390.272,8,0.2,-24.39200000000001
Office Supplies,Paper,62.19200000000001,13,0.2,19.434999999999995
Office Supplies,Binders,23.88,6,0.0,11.223600000000001
Office Supplies,Binders,3.1679999999999993,2,0.8,-4.752000000000001
Furniture,Chairs,528.43,5,0.3,0.0
Office Supplies,Art,13.392000000000001,3,0.2,1.5065999999999975
Office Supplies,Art,181.86,7,0.0,50.9208
Furniture,Bookcases,180.58800000000005,2,0.7,-240.78400000000005
